,Instrument,Date,Total Assets
20113,WBD.O,2007-12-31T00:00:00Z,5866000000.0
20114,WBD.O,2008-12-31T00:00:00Z,10484000000.0
20115,WBD.O,2009-12-31T00:00:00Z,10952000000.0
20116,WBD.O,2010-12-31T00:00:00Z,11019000000.0
20117,WBD.O,2011-12-31T00:00:00Z,11913000000.0
20118,WBD.O,2012-12-31T00:00:00Z,12930000000.0
20119,WBD.O,2013-12-31T00:00:00Z,14979000000.0
20120,WBD.O,2014-12-31T00:00:00Z,15970000000.0
20121,WBD.O,2015-12-31T00:00:00Z,15864000000.0
20122,WBD.O,2016-12-31T00:00:00Z,15672000000.0
20123,WBD.O,2017-12-31T00:00:00Z,22555000000.0
20124,WBD.O,2018-12-31T00:00:00Z,32550000000.0
20125,WBD.O,2019-12-31T00:00:00Z,33735000000.0
20126,WBD.O,2020-12-31T00:00:00Z,34087000000.0
20128,WDC.O,1983-06-30T00:00:00Z,
20129,WDC.O,1983-06-30T00:00:00Z,
20130,WDC.O,1983-06-30T00:00:00Z,
20131,WDC.O,1983-06-30T00:00:00Z,
20132,WDC.O,1983-06-30T00:00:00Z,54073000.0
20133,WDC.O,1984-06-30T00:00:00Z,123421000.0
20134,WDC.O,1985-06-30T00:00:00Z,168985000.0
20135,WDC.O,1986-06-30T00:00:00Z,215695000.0
20136,WDC.O,1987-06-30T00:00:00Z,314176000.0
20137,WDC.O,1988-06-30T00:00:00Z,550706000.0
20138,WDC.O,1989-06-30T00:00:00Z,588923000.0
20139,WDC.O,1990-06-30T00:00:00Z,637560000.0
20140,WDC.O,1991-06-30T00:00:00Z,620440000.0
20141,WDC.O,1992-06-30T00:00:00Z,532543000.0
20142,WDC.O,1993-06-30T00:00:00Z,531171000.0
20143,WDC.O,1994-06-30T00:00:00Z,640513000.0
20144,WDC.O,1995-07-01T00:00:00Z,858840000.0
20145,WDC.O,1996-06-29T00:00:00Z,984143000.0
20146,WDC.O,1997-06-28T00:00:00Z,1307122000.0
20147,WDC.O,1998-06-27T00:00:00Z,1442688000.0
20148,WDC.O,1999-07-03T00:00:00Z,1022402000.0
20149,WDC.O,2000-06-30T00:00:00Z,612952000.0
20150,WDC.O,2001-06-29T00:00:00Z,507652000.0
20151,WDC.O,2002-06-28T00:00:00Z,636700000.0
20152,WDC.O,2003-06-27T00:00:00Z,866200000.0
20153,WDC.O,2004-07-02T00:00:00Z,1159200000.0
20154,WDC.O,2005-07-01T00:00:00Z,1588600000.0
20155,WDC.O,2006-06-30T00:00:00Z,2086000000.0
20156,WDC.O,2007-06-29T00:00:00Z,2901000000.0
20157,WDC.O,2008-06-27T00:00:00Z,4875000000.0
20158,WDC.O,2009-07-03T00:00:00Z,5291000000.0
20159,WDC.O,2010-07-02T00:00:00Z,7328000000.0
20160,WDC.O,2011-07-01T00:00:00Z,8118000000.0
20161,WDC.O,2012-06-29T00:00:00Z,14206000000.0
20162,WDC.O,2013-06-28T00:00:00Z,14036000000.0
20163,WDC.O,2014-06-27T00:00:00Z,15499000000.0
20164,WDC.O,2015-07-03T00:00:00Z,15170000000.0
20165,WDC.O,2016-07-01T00:00:00Z,32862000000.0
20166,WDC.O,2017-06-30T00:00:00Z,29860000000.0
20167,WDC.O,2018-06-29T00:00:00Z,29235000000.0
20168,WDC.O,2019-06-28T00:00:00Z,26370000000.0
20169,WDC.O,2020-07-03T00:00:00Z,25662000000.0
20170,WDC.O,2021-07-02T00:00:00Z,26132000000.0
20171,WTW.O,1999-12-31T00:00:00Z,
20172,WTW.O,1999-12-31T00:00:00Z,
20173,WTW.O,1999-12-31T00:00:00Z,
20174,WTW.O,1999-12-31T00:00:00Z,
20175,WTW.O,1999-12-31T00:00:00Z,
20176,WTW.O,1999-12-31T00:00:00Z,
20177,WTW.O,1999-12-31T00:00:00Z,
20178,WTW.O,1999-12-31T00:00:00Z,
20179,WTW.O,1999-12-31T00:00:00Z,
20180,WTW.O,1999-12-31T00:00:00Z,
20181,WTW.O,1999-12-31T00:00:00Z,
20182,WTW.O,1999-12-31T00:00:00Z,
20183,WTW.O,1999-12-31T00:00:00Z,
20184,WTW.O,1999-12-31T00:00:00Z,
20185,WTW.O,1999-12-31T00:00:00Z,
20186,WTW.O,1999-12-31T00:00:00Z,
20187,WTW.O,1999-12-31T00:00:00Z,
20188,WTW.O,1999-12-31T00:00:00Z,
20189,WTW.O,1999-12-31T00:00:00Z,
20190,WTW.O,1999-12-31T00:00:00Z,
20191,WTW.O,1999-12-31T00:00:00Z,
20192,WTW.O,1999-12-31T00:00:00Z,6969000000.0
20193,WTW.O,2000-12-31T00:00:00Z,7590000000.0
20194,WTW.O,2001-12-31T00:00:00Z,8949000000.0
20195,WTW.O,2002-12-31T00:00:00Z,10145000000.0
20196,WTW.O,2003-12-31T00:00:00Z,10958000000.0
20197,WTW.O,2004-12-31T00:00:00Z,11653000000.0
20198,WTW.O,2005-12-31T00:00:00Z,12194000000.0
20199,WTW.O,2006-12-31T00:00:00Z,13378000000.0
20200,WTW.O,2007-12-31T00:00:00Z,12969000000.0
20201,WTW.O,2008-12-31T00:00:00Z,16402000000.0
20202,WTW.O,2009-12-31T00:00:00Z,15625000000.0
20203,WTW.O,2010-12-31T00:00:00Z,15850000000.0
20204,WTW.O,2011-12-31T00:00:00Z,15728000000.0
20205,WTW.O,2012-12-31T00:00:00Z,15112000000.0
20206,WTW.O,2013-12-31T00:00:00Z,14800000000.0
20207,WTW.O,2014-12-31T00:00:00Z,15421000000.0
20208,WTW.O,2015-12-31T00:00:00Z,18839000000.0
20209,WTW.O,2016-12-31T00:00:00Z,30253000000.0
20210,WTW.O,2017-12-31T00:00:00Z,32458000000.0
20211,WTW.O,2018-12-31T00:00:00Z,32385000000.0
20212,WTW.O,2019-12-31T00:00:00Z,35426000000.0
20213,WTW.O,2020-12-31T00:00:00Z,38531000000.0
20214,WYNN.O,2000-12-31T00:00:00Z,
20215,WYNN.O,2000-12-31T00:00:00Z,
20216,WYNN.O,2000-12-31T00:00:00Z,
20217,WYNN.O,2000-12-31T00:00:00Z,
20218,WYNN.O,2000-12-31T00:00:00Z,
20219,WYNN.O,2000-12-31T00:00:00Z,
20220,WYNN.O,2000-12-31T00:00:00Z,
20221,WYNN.O,2000-12-31T00:00:00Z,
20222,WYNN.O,2000-12-31T00:00:00Z,
20223,WYNN.O,2000-12-31T00:00:00Z,
20224,WYNN.O,2000-12-31T00:00:00Z,
20225,WYNN.O,2000-12-31T00:00:00Z,
20226,WYNN.O,2000-12-31T00:00:00Z,
20227,WYNN.O,2000-12-31T00:00:00Z,
20228,WYNN.O,2000-12-31T00:00:00Z,
20229,WYNN.O,2000-12-31T00:00:00Z,
20230,WYNN.O,2000-12-31T00:00:00Z,
20231,WYNN.O,2000-12-31T00:00:00Z,
20232,WYNN.O,2000-12-31T00:00:00Z,
20233,WYNN.O,2000-12-31T00:00:00Z,
20234,WYNN.O,2000-12-31T00:00:00Z,
20235,WYNN.O,2000-12-31T00:00:00Z,387084000.0
20236,WYNN.O,2001-12-31T00:00:00Z,388543000.0
20237,WYNN.O,2001-12-31T00:00:00Z,388543000.0
20238,WYNN.O,2002-12-31T00:00:00Z,1398601000.0
20239,WYNN.O,2003-12-31T00:00:00Z,1733323000.0
20240,WYNN.O,2004-12-31T00:00:00Z,3464413000.0
20241,WYNN.O,2005-12-31T00:00:00Z,3945283000.0
20242,WYNN.O,2006-12-31T00:00:00Z,4660180000.0
20243,WYNN.O,2007-12-31T00:00:00Z,6299282000.0
20244,WYNN.O,2008-12-31T00:00:00Z,6755788000.0
20245,WYNN.O,2009-12-31T00:00:00Z,7581769000.0
20246,WYNN.O,2010-12-31T00:00:00Z,6674497000.0
20247,WYNN.O,2011-12-31T00:00:00Z,6899496000.0
20248,WYNN.O,2012-12-31T00:00:00Z,7276594000.0
20249,WYNN.O,2013-12-31T00:00:00Z,8377030000.0
20250,WYNN.O,2014-12-31T00:00:00Z,9062861000.0
20251,WYNN.O,2015-12-31T00:00:00Z,10459159000.0
20252,WYNN.O,2016-12-31T00:00:00Z,11953557000.0
20253,WYNN.O,2017-12-31T00:00:00Z,12681739000.0
20254,WYNN.O,2018-12-31T00:00:00Z,13216269000.0
20255,WYNN.O,2019-12-31T00:00:00Z,13871281000.0
20256,WYNN.O,2020-12-31T00:00:00Z,13869547000.0
20257,XEL.O,1998-12-31T00:00:00Z,
20258,XEL.O,1998-12-31T00:00:00Z,
20259,XEL.O,1998-12-31T00:00:00Z,
20260,XEL.O,1998-12-31T00:00:00Z,
20261,XEL.O,1998-12-31T00:00:00Z,
20262,XEL.O,1998-12-31T00:00:00Z,
20263,XEL.O,1998-12-31T00:00:00Z,
20264,XEL.O,1998-12-31T00:00:00Z,
20265,XEL.O,1998-12-31T00:00:00Z,
20266,XEL.O,1998-12-31T00:00:00Z,
20267,XEL.O,1998-12-31T00:00:00Z,
20268,XEL.O,1998-12-31T00:00:00Z,
20269,XEL.O,1998-12-31T00:00:00Z,
20270,XEL.O,1998-12-31T00:00:00Z,
20271,XEL.O,1998-12-31T00:00:00Z,
20272,XEL.O,1998-12-31T00:00:00Z,
20273,XEL.O,1998-12-31T00:00:00Z,
20274,XEL.O,1998-12-31T00:00:00Z,
20275,XEL.O,1998-12-31T00:00:00Z,
20276,XEL.O,1998-12-31T00:00:00Z,
20277,XEL.O,1998-12-31T00:00:00Z,15054790000.0
20278,XEL.O,1999-12-31T00:00:00Z,18070358000.0
20279,XEL.O,2000-12-31T00:00:00Z,21768843000.0
20280,XEL.O,2001-12-31T00:00:00Z,28754114000.0
20281,XEL.O,2002-12-31T00:00:00Z,29436437000.0
20282,XEL.O,2003-12-31T00:00:00Z,20205380000.0
20283,XEL.O,2004-12-31T00:00:00Z,20304843000.0
20284,XEL.O,2005-12-31T00:00:00Z,21504920000.0
20285,XEL.O,2006-12-31T00:00:00Z,21958346000.0
20286,XEL.O,2007-12-31T00:00:00Z,23184727000.0
20287,XEL.O,2008-12-31T00:00:00Z,24958495000.0
20288,XEL.O,2009-12-31T00:00:00Z,25305961000.0
20289,XEL.O,2010-12-31T00:00:00Z,27387690000.0
20290,XEL.O,2011-12-31T00:00:00Z,29497267000.0
20291,XEL.O,2012-12-31T00:00:00Z,31140686000.0
20292,XEL.O,2013-12-31T00:00:00Z,33907490000.0
20293,XEL.O,2014-12-31T00:00:00Z,36957884000.0
20294,XEL.O,2015-12-31T00:00:00Z,38961696000.0
20295,XEL.O,2016-12-31T00:00:00Z,41155277000.0
20296,XEL.O,2017-12-31T00:00:00Z,43030000000.0
20297,XEL.O,2018-12-31T00:00:00Z,45987000000.0
20298,XEL.O,2019-12-31T00:00:00Z,50448000000.0
20299,XEL.O,2020-12-31T00:00:00Z,53957000000.0
20300,ZBRA.O,1990-12-29T00:00:00Z,
20301,ZBRA.O,1990-12-29T00:00:00Z,
20302,ZBRA.O,1990-12-29T00:00:00Z,
20303,ZBRA.O,1990-12-29T00:00:00Z,
20304,ZBRA.O,1990-12-29T00:00:00Z,
20305,ZBRA.O,1990-12-29T00:00:00Z,
20306,ZBRA.O,1990-12-29T00:00:00Z,
20307,ZBRA.O,1990-12-29T00:00:00Z,
20308,ZBRA.O,1990-12-29T00:00:00Z,
20309,ZBRA.O,1990-12-29T00:00:00Z,
20310,ZBRA.O,1990-12-29T00:00:00Z,
20311,ZBRA.O,1990-12-29T00:00:00Z,16235000.0
20312,ZBRA.O,1990-12-29T00:00:00Z,16235000.0
20313,ZBRA.O,1991-12-28T00:00:00Z,48901000.0
20314,ZBRA.O,1992-12-31T00:00:00Z,55670000.0
20315,ZBRA.O,1993-12-31T00:00:00Z,79336000.0
20316,ZBRA.O,1994-12-31T00:00:00Z,109001000.0
20317,ZBRA.O,1995-12-31T00:00:00Z,176694000.0
20318,ZBRA.O,1996-12-31T00:00:00Z,164386000.0
20319,ZBRA.O,1997-12-31T00:00:00Z,270447000.0
20320,ZBRA.O,1998-12-31T00:00:00Z,310002000.0
20321,ZBRA.O,1999-12-31T00:00:00Z,394643000.0
20322,ZBRA.O,2000-12-31T00:00:00Z,418896000.0
20323,ZBRA.O,2001-12-31T00:00:00Z,479556000.0
20324,ZBRA.O,2002-12-31T00:00:00Z,573088000.0
20325,ZBRA.O,2003-12-31T00:00:00Z,701611000.0
20326,ZBRA.O,2004-12-31T00:00:00Z,862222000.0
20327,ZBRA.O,2005-12-31T00:00:00Z,918415000.0
20328,ZBRA.O,2006-12-31T00:00:00Z,963142000.0
20329,ZBRA.O,2007-12-31T00:00:00Z,1034278000.0
20330,ZBRA.O,2008-12-31T00:00:00Z,850878000.0
20331,ZBRA.O,2009-12-31T00:00:00Z,830479000.0
20332,ZBRA.O,2010-12-31T00:00:00Z,878864000.0
20333,ZBRA.O,2011-12-31T00:00:00Z,899006000.0
20334,ZBRA.O,2012-12-31T00:00:00Z,967748000.0
20335,ZBRA.O,2013-12-31T00:00:00Z,1119812000.0
20336,ZBRA.O,2014-12-31T00:00:00Z,5539066000.0
20337,ZBRA.O,2015-12-31T00:00:00Z,5040000000.0
20338,ZBRA.O,2016-12-31T00:00:00Z,4632000000.0
20339,ZBRA.O,2017-12-31T00:00:00Z,4275000000.0
20340,ZBRA.O,2018-12-31T00:00:00Z,4339000000.0
20341,ZBRA.O,2019-12-31T00:00:00Z,4711000000.0
20342,ZBRA.O,2020-12-31T00:00:00Z,5375000000.0
20343,ZION.O,1983-12-31T00:00:00Z,
20344,ZION.O,1983-12-31T00:00:00Z,
20345,ZION.O,1983-12-31T00:00:00Z,
20346,ZION.O,1983-12-31T00:00:00Z,
20347,ZION.O,1983-12-31T00:00:00Z,
20348,ZION.O,1983-12-31T00:00:00Z,2310969000.0
20349,ZION.O,1984-12-31T00:00:00Z,2710545000.0
20350,ZION.O,1985-12-31T00:00:00Z,3180500000.0
20351,ZION.O,1986-12-31T00:00:00Z,3297035000.0
20352,ZION.O,1987-12-31T00:00:00Z,3019715000.0
20353,ZION.O,1988-12-31T00:00:00Z,2802600000.0
20354,ZION.O,1989-12-31T00:00:00Z,2975358000.0
20355,ZION.O,1990-12-31T00:00:00Z,3559070000.0
20356,ZION.O,1991-12-31T00:00:00Z,3645835000.0
20357,ZION.O,1992-12-31T00:00:00Z,3779267000.0
20358,ZION.O,1993-12-31T00:00:00Z,4801054000.0
20359,ZION.O,1994-12-31T00:00:00Z,4934095000.0
20360,ZION.O,1995-12-31T00:00:00Z,5620646000.0
20361,ZION.O,1996-12-31T00:00:00Z,7116413000.0
20362,ZION.O,1997-12-31T00:00:00Z,10869204000.0
20363,ZION.O,1998-12-31T00:00:00Z,18049623000.0
20364,ZION.O,1999-12-31T00:00:00Z,20280900000.0
20365,ZION.O,2000-12-31T00:00:00Z,21939443000.0
20366,ZION.O,2001-12-31T00:00:00Z,24304164000.0
20367,ZION.O,2002-12-31T00:00:00Z,26565689000.0
20368,ZION.O,2003-12-31T00:00:00Z,28558238000.0
20369,ZION.O,2004-12-31T00:00:00Z,31469834000.0
20370,ZION.O,2005-12-31T00:00:00Z,42779639000.0
20371,ZION.O,2006-12-31T00:00:00Z,46970226000.0
20372,ZION.O,2007-12-31T00:00:00Z,52947414000.0
20373,ZION.O,2008-12-31T00:00:00Z,55092791000.0
20374,ZION.O,2009-12-31T00:00:00Z,51123007000.0
20375,ZION.O,2010-12-31T00:00:00Z,51034886000.0
20376,ZION.O,2011-12-31T00:00:00Z,53149109000.0
20377,ZION.O,2012-12-31T00:00:00Z,55511918000.0
20378,ZION.O,2013-12-31T00:00:00Z,56031127000.0
20379,ZION.O,2014-12-31T00:00:00Z,57208874000.0
20380,ZION.O,2015-12-31T00:00:00Z,59664543000.0
20381,ZION.O,2016-12-31T00:00:00Z,63239165000.0
20382,ZION.O,2017-12-31T00:00:00Z,66288000000.0
20383,ZION.O,2018-12-31T00:00:00Z,68746000000.0
20384,ZION.O,2019-12-31T00:00:00Z,69172000000.0
20385,ZION.O,2020-12-31T00:00:00Z,81479000000.0
20386,ABBV.K,2010-12-31T00:00:00Z,
20387,ABBV.K,2010-12-31T00:00:00Z,
20388,ABBV.K,2010-12-31T00:00:00Z,
20389,ABBV.K,2010-12-31T00:00:00Z,
20390,ABBV.K,2010-12-31T00:00:00Z,
20391,ABBV.K,2010-12-31T00:00:00Z,
20392,ABBV.K,2010-12-31T00:00:00Z,
20393,ABBV.K,2010-12-31T00:00:00Z,
20394,ABBV.K,2010-12-31T00:00:00Z,
20395,ABBV.K,2010-12-31T00:00:00Z,
20396,ABBV.K,2010-12-31T00:00:00Z,
20397,ABBV.K,2010-12-31T00:00:00Z,
20398,ABBV.K,2010-12-31T00:00:00Z,
20399,ABBV.K,2010-12-31T00:00:00Z,
20400,ABBV.K,2010-12-31T00:00:00Z,
20401,ABBV.K,2010-12-31T00:00:00Z,
20402,ABBV.K,2010-12-31T00:00:00Z,
20403,ABBV.K,2010-12-31T00:00:00Z,
20404,ABBV.K,2010-12-31T00:00:00Z,
20405,ABBV.K,2010-12-31T00:00:00Z,
20406,ABBV.K,2010-12-31T00:00:00Z,
20407,ABBV.K,2010-12-31T00:00:00Z,
20408,ABBV.K,2010-12-31T00:00:00Z,
20409,ABBV.K,2010-12-31T00:00:00Z,
20410,ABBV.K,2010-12-31T00:00:00Z,
20411,ABBV.K,2010-12-31T00:00:00Z,
20412,ABBV.K,2010-12-31T00:00:00Z,
20413,ABBV.K,2010-12-31T00:00:00Z,
20414,ABBV.K,2010-12-31T00:00:00Z,
20415,ABBV.K,2010-12-31T00:00:00Z,
20416,ABBV.K,2010-12-31T00:00:00Z,
20417,ABBV.K,2010-12-31T00:00:00Z,21134705000.0
20418,ABBV.K,2010-12-31T00:00:00Z,21134705000.0
20419,ABBV.K,2011-12-31T00:00:00Z,19521000000.0
20420,ABBV.K,2012-12-31T00:00:00Z,27008000000.0
20421,ABBV.K,2013-12-31T00:00:00Z,29198000000.0
20422,ABBV.K,2014-12-31T00:00:00Z,27513000000.0
20423,ABBV.K,2015-12-31T00:00:00Z,53050000000.0
20424,ABBV.K,2016-12-31T00:00:00Z,66099000000.0
20425,ABBV.K,2017-12-31T00:00:00Z,70786000000.0
20426,ABBV.K,2018-12-31T00:00:00Z,59352000000.0
20427,ABBV.K,2019-12-31T00:00:00Z,89115000000.0
20428,ABBV.K,2020-12-31T00:00:00Z,150565000000.0
20429,ALLE.K,2011-12-31T00:00:00Z,
20430,ALLE.K,2011-12-31T00:00:00Z,
20431,ALLE.K,2011-12-31T00:00:00Z,
20432,ALLE.K,2011-12-31T00:00:00Z,
20433,ALLE.K,2011-12-31T00:00:00Z,
20434,ALLE.K,2011-12-31T00:00:00Z,
20435,ALLE.K,2011-12-31T00:00:00Z,
20436,ALLE.K,2011-12-31T00:00:00Z,
20437,ALLE.K,2011-12-31T00:00:00Z,
20438,ALLE.K,2011-12-31T00:00:00Z,
20439,ALLE.K,2011-12-31T00:00:00Z,
20440,ALLE.K,2011-12-31T00:00:00Z,
20441,ALLE.K,2011-12-31T00:00:00Z,
20442,ALLE.K,2011-12-31T00:00:00Z,
20443,ALLE.K,2011-12-31T00:00:00Z,
20444,ALLE.K,2011-12-31T00:00:00Z,
20445,ALLE.K,2011-12-31T00:00:00Z,
20446,ALLE.K,2011-12-31T00:00:00Z,
20447,ALLE.K,2011-12-31T00:00:00Z,
20448,ALLE.K,2011-12-31T00:00:00Z,
20449,ALLE.K,2011-12-31T00:00:00Z,
20450,ALLE.K,2011-12-31T00:00:00Z,
20451,ALLE.K,2011-12-31T00:00:00Z,
20452,ALLE.K,2011-12-31T00:00:00Z,
20453,ALLE.K,2011-12-31T00:00:00Z,
20454,ALLE.K,2011-12-31T00:00:00Z,
20455,ALLE.K,2011-12-31T00:00:00Z,
20456,ALLE.K,2011-12-31T00:00:00Z,
20457,ALLE.K,2011-12-31T00:00:00Z,
20458,ALLE.K,2011-12-31T00:00:00Z,
20459,ALLE.K,2011-12-31T00:00:00Z,
20460,ALLE.K,2011-12-31T00:00:00Z,
20461,ALLE.K,2011-12-31T00:00:00Z,2036200000.0
20462,ALLE.K,2011-12-31T00:00:00Z,2036200000.0
20463,ALLE.K,2012-12-31T00:00:00Z,1983800000.0
20464,ALLE.K,2013-12-31T00:00:00Z,2000600000.0
20465,ALLE.K,2014-12-31T00:00:00Z,2015900000.0
20466,ALLE.K,2015-12-31T00:00:00Z,2263000000.0
20467,ALLE.K,2016-12-31T00:00:00Z,2247400000.0
20468,ALLE.K,2017-12-31T00:00:00Z,2542000000.0
20469,ALLE.K,2018-12-31T00:00:00Z,2810200000.0
20470,ALLE.K,2019-12-31T00:00:00Z,2967200000.0
20471,ALLE.K,2020-12-31T00:00:00Z,3069400000.0
20472,AMCR.K,1997-06-30T00:00:00Z,
20473,AMCR.K,1997-06-30T00:00:00Z,
20474,AMCR.K,1997-06-30T00:00:00Z,
20475,AMCR.K,1997-06-30T00:00:00Z,
20476,AMCR.K,1997-06-30T00:00:00Z,
20477,AMCR.K,1997-06-30T00:00:00Z,
20478,AMCR.K,1997-06-30T00:00:00Z,
20479,AMCR.K,1997-06-30T00:00:00Z,
20480,AMCR.K,1997-06-30T00:00:00Z,
20481,AMCR.K,1997-06-30T00:00:00Z,
20482,AMCR.K,1997-06-30T00:00:00Z,
20483,AMCR.K,1997-06-30T00:00:00Z,
20484,AMCR.K,1997-06-30T00:00:00Z,
20485,AMCR.K,1997-06-30T00:00:00Z,
20486,AMCR.K,1997-06-30T00:00:00Z,
20487,AMCR.K,1997-06-30T00:00:00Z,
20488,AMCR.K,1997-06-30T00:00:00Z,
20489,AMCR.K,1997-06-30T00:00:00Z,
20490,AMCR.K,1997-06-30T00:00:00Z,5280941219.032
20491,AMCR.K,1998-06-30T00:00:00Z,4463576569.868
20492,AMCR.K,1999-06-30T00:00:00Z,4309056051.73
20493,AMCR.K,2000-06-30T00:00:00Z,2955574242.722
20494,AMCR.K,2001-06-30T00:00:00Z,3590843112.401
20495,AMCR.K,2002-06-30T00:00:00Z,4980706942.684
20496,AMCR.K,2002-06-30T00:00:00Z,4980706942.684
20497,AMCR.K,2004-06-30T00:00:00Z,7181986385.058
20498,AMCR.K,2005-06-30T00:00:00Z,7974002210.956
20499,AMCR.K,2006-06-30T00:00:00Z,7346420751.846
20500,AMCR.K,2007-06-30T00:00:00Z,7758165663.903
20501,AMCR.K,2008-06-30T00:00:00Z,7729345056.797
20502,AMCR.K,2009-06-30T00:00:00Z,6813378293.348
20503,AMCR.K,2010-06-30T00:00:00Z,9337404041.592
20504,AMCR.K,2011-06-30T00:00:00Z,11707534026.364
20505,AMCR.K,2012-06-30T00:00:00Z,11593074301.853
20506,AMCR.K,2013-06-30T00:00:00Z,11349114264.049
20507,AMCR.K,2014-06-30T00:00:00Z,9133900000.0
20508,AMCR.K,2015-06-30T00:00:00Z,8547100000.0
20509,AMCR.K,2016-06-30T00:00:00Z,8682100000.0
20510,AMCR.K,2017-06-30T00:00:00Z,9083300000.0
20511,AMCR.K,2018-06-30T00:00:00Z,9057500000.0
20512,AMCR.K,2019-06-30T00:00:00Z,17165000000.0
20513,AMCR.K,2020-06-30T00:00:00Z,16442100000.0
20514,AMCR.K,2021-06-30T00:00:00Z,17188000000.0
20515,APTV.K,2009-12-31T00:00:00Z,
20516,APTV.K,2009-12-31T00:00:00Z,
20517,APTV.K,2009-12-31T00:00:00Z,
20518,APTV.K,2009-12-31T00:00:00Z,
20519,APTV.K,2009-12-31T00:00:00Z,
20520,APTV.K,2009-12-31T00:00:00Z,
20521,APTV.K,2009-12-31T00:00:00Z,
20522,APTV.K,2009-12-31T00:00:00Z,
20523,APTV.K,2009-12-31T00:00:00Z,
20524,APTV.K,2009-12-31T00:00:00Z,
20525,APTV.K,2009-12-31T00:00:00Z,
20526,APTV.K,2009-12-31T00:00:00Z,
20527,APTV.K,2009-12-31T00:00:00Z,
20528,APTV.K,2009-12-31T00:00:00Z,
20529,APTV.K,2009-12-31T00:00:00Z,
20530,APTV.K,2009-12-31T00:00:00Z,
20531,APTV.K,2009-12-31T00:00:00Z,
20532,APTV.K,2009-12-31T00:00:00Z,
20533,APTV.K,2009-12-31T00:00:00Z,
20534,APTV.K,2009-12-31T00:00:00Z,
20535,APTV.K,2009-12-31T00:00:00Z,
20536,APTV.K,2009-12-31T00:00:00Z,
20537,APTV.K,2009-12-31T00:00:00Z,
20538,APTV.K,2009-12-31T00:00:00Z,
20539,APTV.K,2009-12-31T00:00:00Z,
20540,APTV.K,2009-12-31T00:00:00Z,
20541,APTV.K,2009-12-31T00:00:00Z,
20542,APTV.K,2009-12-31T00:00:00Z,
20543,APTV.K,2009-12-31T00:00:00Z,
20544,APTV.K,2009-12-31T00:00:00Z,
20545,APTV.K,2009-12-31T00:00:00Z,10307000000.0
20546,APTV.K,2009-12-31T00:00:00Z,10307000000.0
20547,APTV.K,2010-12-31T00:00:00Z,11082000000.0
20548,APTV.K,2011-12-31T00:00:00Z,9128000000.0
20549,APTV.K,2012-12-31T00:00:00Z,10176000000.0
20550,APTV.K,2013-12-31T00:00:00Z,11047000000.0
20551,APTV.K,2014-12-31T00:00:00Z,10746000000.0
20552,APTV.K,2015-12-31T00:00:00Z,11973000000.0
20553,APTV.K,2016-12-31T00:00:00Z,12292000000.0
20554,APTV.K,2017-12-31T00:00:00Z,12169000000.0
20555,APTV.K,2018-12-31T00:00:00Z,12480000000.0
20556,APTV.K,2019-12-31T00:00:00Z,13459000000.0
20557,APTV.K,2020-12-31T00:00:00Z,17522000000.0
20558,ANET.K,2011-12-31T00:00:00Z,
20559,ANET.K,2011-12-31T00:00:00Z,
20560,ANET.K,2011-12-31T00:00:00Z,
20561,ANET.K,2011-12-31T00:00:00Z,
20562,ANET.K,2011-12-31T00:00:00Z,
20563,ANET.K,2011-12-31T00:00:00Z,
20564,ANET.K,2011-12-31T00:00:00Z,
20565,ANET.K,2011-12-31T00:00:00Z,
20566,ANET.K,2011-12-31T00:00:00Z,
20567,ANET.K,2011-12-31T00:00:00Z,
20568,ANET.K,2011-12-31T00:00:00Z,
20569,ANET.K,2011-12-31T00:00:00Z,
20570,ANET.K,2011-12-31T00:00:00Z,
20571,ANET.K,2011-12-31T00:00:00Z,
20572,ANET.K,2011-12-31T00:00:00Z,
20573,ANET.K,2011-12-31T00:00:00Z,
20574,ANET.K,2011-12-31T00:00:00Z,
20575,ANET.K,2011-12-31T00:00:00Z,
20576,ANET.K,2011-12-31T00:00:00Z,
20577,ANET.K,2011-12-31T00:00:00Z,
20578,ANET.K,2011-12-31T00:00:00Z,
20579,ANET.K,2011-12-31T00:00:00Z,
20580,ANET.K,2011-12-31T00:00:00Z,
20581,ANET.K,2011-12-31T00:00:00Z,
20582,ANET.K,2011-12-31T00:00:00Z,
20583,ANET.K,2011-12-31T00:00:00Z,
20584,ANET.K,2011-12-31T00:00:00Z,
20585,ANET.K,2011-12-31T00:00:00Z,
20586,ANET.K,2011-12-31T00:00:00Z,
20587,ANET.K,2011-12-31T00:00:00Z,
20588,ANET.K,2011-12-31T00:00:00Z,
20589,ANET.K,2011-12-31T00:00:00Z,
20590,ANET.K,2011-12-31T00:00:00Z,127642000.0
20591,ANET.K,2011-12-31T00:00:00Z,127642000.0
20592,ANET.K,2011-12-31T00:00:00Z,127642000.0
20593,ANET.K,2013-12-31T00:00:00Z,364520000.0
20594,ANET.K,2014-12-31T00:00:00Z,811023000.0
20595,ANET.K,2015-12-31T00:00:00Z,1159890000.0
20596,ANET.K,2016-12-31T00:00:00Z,1729007000.0
20597,ANET.K,2017-12-31T00:00:00Z,2460860000.0
20598,ANET.K,2018-12-31T00:00:00Z,3081983000.0
20599,ANET.K,2019-12-31T00:00:00Z,4185290000.0
20600,ANET.K,2020-12-31T00:00:00Z,4738919000.0
20601,BALL.K,1983-12-31T00:00:00Z,
