,Instrument,Date,Cash and Short Term Investments
2348,CHD,1994-12-31T00:00:00Z,7635000.0
2349,CHD,1994-12-31T00:00:00Z,7635000.0
2350,CHD,1995-12-31T00:00:00Z,16382000.0
2351,CHD,1996-12-31T00:00:00Z,27913000.0
2352,CHD,1997-12-31T00:00:00Z,18942000.0
2353,CHD,1998-12-31T00:00:00Z,18231000.0
2354,CHD,1999-12-31T00:00:00Z,23765000.0
2355,CHD,2000-12-31T00:00:00Z,24563000.0
2356,CHD,2001-12-31T00:00:00Z,52446000.0
2357,CHD,2002-12-31T00:00:00Z,76302000.0
2358,CHD,2003-12-31T00:00:00Z,75634000.0
2359,CHD,2004-12-31T00:00:00Z,145540000.0
2360,CHD,2005-12-31T00:00:00Z,126678000.0
2361,CHD,2006-12-31T00:00:00Z,110476000.0
2362,CHD,2007-12-31T00:00:00Z,249809000.0
2363,CHD,2008-12-31T00:00:00Z,197999000.0
2364,CHD,2009-12-31T00:00:00Z,447143000.0
2365,CHD,2010-12-31T00:00:00Z,189200000.0
2366,CHD,2011-12-31T00:00:00Z,251400000.0
2367,CHD,2012-12-31T00:00:00Z,343000000.0
2368,CHD,2013-12-31T00:00:00Z,496900000.0
2369,CHD,2014-12-31T00:00:00Z,423000000.0
2370,CHD,2015-12-31T00:00:00Z,331800000.0
2371,CHD,2016-12-31T00:00:00Z,187800000.0
2372,CHD,2017-12-31T00:00:00Z,278900000.0
2373,CHD,2018-12-31T00:00:00Z,316700000.0
2374,CHD,2019-12-31T00:00:00Z,155700000.0
2375,CHD,2020-12-31T00:00:00Z,183100000.0
2376,CI,,
2380,C,,
2381,CFG,,
2382,CLX,1983-06-30T00:00:00Z,
2383,CLX,1983-06-30T00:00:00Z,
2384,CLX,1983-06-30T00:00:00Z,
2385,CLX,1983-06-30T00:00:00Z,
2386,CLX,1983-06-30T00:00:00Z,108756000.0
2387,CLX,1984-06-30T00:00:00Z,117186000.0
2388,CLX,1985-06-30T00:00:00Z,178017000.0
2389,CLX,1986-06-30T00:00:00Z,205316000.0
2390,CLX,1987-06-30T00:00:00Z,245525000.0
2391,CLX,1988-06-30T00:00:00Z,259278000.0
2392,CLX,1989-06-30T00:00:00Z,233334000.0
2393,CLX,1990-06-30T00:00:00Z,124599000.0
2394,CLX,1991-06-30T00:00:00Z,113862000.0
2395,CLX,1992-06-30T00:00:00Z,69024000.0
2396,CLX,1993-06-30T00:00:00Z,71164000.0
2397,CLX,1994-06-30T00:00:00Z,115922000.0
2398,CLX,1995-06-30T00:00:00Z,137330000.0
2399,CLX,1996-06-30T00:00:00Z,90828000.0
2400,CLX,1997-06-30T00:00:00Z,101046000.0
2401,CLX,1998-06-30T00:00:00Z,102000000.0
2402,CLX,1999-06-30T00:00:00Z,132000000.0
2403,CLX,2000-06-30T00:00:00Z,254000000.0
2404,CLX,2001-06-30T00:00:00Z,251000000.0
2405,CLX,2002-06-30T00:00:00Z,177000000.0
2406,CLX,2003-06-30T00:00:00Z,172000000.0
2407,CLX,2004-06-30T00:00:00Z,232000000.0
2408,CLX,2005-06-30T00:00:00Z,293000000.0
2409,CLX,2006-06-30T00:00:00Z,192000000.0
2410,CLX,2007-06-30T00:00:00Z,182000000.0
2411,CLX,2008-06-30T00:00:00Z,214000000.0
2412,CLX,2009-06-30T00:00:00Z,206000000.0
2413,CLX,2010-06-30T00:00:00Z,87000000.0
2414,CLX,2011-06-30T00:00:00Z,259000000.0
2415,CLX,2012-06-30T00:00:00Z,267000000.0
2416,CLX,2013-06-30T00:00:00Z,299000000.0
2417,CLX,2014-06-30T00:00:00Z,329000000.0
2418,CLX,2015-06-30T00:00:00Z,382000000.0
2419,CLX,2016-06-30T00:00:00Z,401000000.0
2420,CLX,2017-06-30T00:00:00Z,418000000.0
2421,CLX,2018-06-30T00:00:00Z,131000000.0
2422,CLX,2019-06-30T00:00:00Z,111000000.0
2423,CLX,2020-06-30T00:00:00Z,871000000.0
2424,CLX,2021-06-30T00:00:00Z,319000000.0
2426,CMS,1986-12-31T00:00:00Z,
2427,CMS,1986-12-31T00:00:00Z,
2428,CMS,1986-12-31T00:00:00Z,
2429,CMS,1986-12-31T00:00:00Z,
2430,CMS,1986-12-31T00:00:00Z,
2431,CMS,1986-12-31T00:00:00Z,
2432,CMS,1986-12-31T00:00:00Z,
2433,CMS,1986-12-31T00:00:00Z,82000000.0
2434,CMS,1986-12-31T00:00:00Z,82000000.0
2435,CMS,1987-12-31T00:00:00Z,32000000.0
2436,CMS,1988-12-31T00:00:00Z,122000000.0
2437,CMS,1990-12-31T00:00:00Z,79000000.0
2438,CMS,1991-12-31T00:00:00Z,484000000.0
2439,CMS,1991-12-31T00:00:00Z,484000000.0
2440,CMS,1992-12-31T00:00:00Z,445000000.0
2441,CMS,1993-12-31T00:00:00Z,28000000.0
2442,CMS,1994-12-31T00:00:00Z,79000000.0
2443,CMS,1995-12-31T00:00:00Z,56000000.0
2444,CMS,1996-12-31T00:00:00Z,56000000.0
2445,CMS,1997-12-31T00:00:00Z,69000000.0
2446,CMS,1998-12-31T00:00:00Z,101000000.0
2447,CMS,1999-12-31T00:00:00Z,132000000.0
2448,CMS,2000-12-31T00:00:00Z,182000000.0
2449,CMS,2001-12-31T00:00:00Z,127000000.0
2450,CMS,2002-12-31T00:00:00Z,351000000.0
2451,CMS,2003-12-31T00:00:00Z,532000000.0
2452,CMS,2004-12-31T00:00:00Z,778000000.0
2453,CMS,2005-12-31T00:00:00Z,847000000.0
2454,CMS,2006-12-31T00:00:00Z,249000000.0
2455,CMS,2007-12-31T00:00:00Z,348000000.0
2456,CMS,2008-12-31T00:00:00Z,207000000.0
2457,CMS,2009-12-31T00:00:00Z,90000000.0
2458,CMS,2010-12-31T00:00:00Z,247000000.0
2459,CMS,2011-12-31T00:00:00Z,161000000.0
2460,CMS,2012-12-31T00:00:00Z,93000000.0
2461,CMS,2013-12-31T00:00:00Z,172000000.0
2462,CMS,2014-12-31T00:00:00Z,207000000.0
2463,CMS,2015-12-31T00:00:00Z,266000000.0
2464,CMS,2016-12-31T00:00:00Z,235000000.0
2465,CMS,2017-12-31T00:00:00Z,182000000.0
2466,CMS,2018-12-31T00:00:00Z,153000000.0
2467,CMS,2019-12-31T00:00:00Z,140000000.0
2468,CMS,2020-12-31T00:00:00Z,32000000.0
2469,KO,1983-12-31T00:00:00Z,
2470,KO,1983-12-31T00:00:00Z,
2471,KO,1983-12-31T00:00:00Z,
2472,KO,1983-12-31T00:00:00Z,
2473,KO,1983-12-31T00:00:00Z,
2474,KO,1983-12-31T00:00:00Z,611000000.0
2475,KO,1984-12-31T00:00:00Z,783000000.0
2476,KO,1985-12-31T00:00:00Z,869000000.0
2477,KO,1986-12-31T00:00:00Z,869000000.0
2478,KO,1987-12-31T00:00:00Z,1490000000.0
2479,KO,1988-12-31T00:00:00Z,1231000000.0
2480,KO,1989-12-31T00:00:00Z,1182000000.0
2481,KO,1991-12-31T00:00:00Z,1117000000.0
2482,KO,1991-12-31T00:00:00Z,1117000000.0
2483,KO,1992-12-31T00:00:00Z,1063000000.0
2484,KO,1993-12-31T00:00:00Z,1078000000.0
2485,KO,1995-12-31T00:00:00Z,1315000000.0
2486,KO,1996-12-31T00:00:00Z,1658000000.0
2487,KO,1996-12-31T00:00:00Z,1658000000.0
2488,KO,1997-12-31T00:00:00Z,1843000000.0
2489,KO,1998-12-31T00:00:00Z,1807000000.0
2490,KO,1999-12-31T00:00:00Z,1812000000.0
2491,KO,2000-12-31T00:00:00Z,1892000000.0
2492,KO,2001-12-31T00:00:00Z,1934000000.0
2493,KO,2002-12-31T00:00:00Z,2345000000.0
2494,KO,2003-12-31T00:00:00Z,3482000000.0
2495,KO,2004-12-31T00:00:00Z,6768000000.0
2496,KO,2005-12-31T00:00:00Z,4767000000.0
2497,KO,2006-12-31T00:00:00Z,2590000000.0
2498,KO,2007-12-31T00:00:00Z,4308000000.0
2499,KO,2008-12-31T00:00:00Z,4979000000.0
2500,KO,2009-12-31T00:00:00Z,9213000000.0
2501,KO,2010-12-31T00:00:00Z,11337000000.0
2502,KO,2011-12-31T00:00:00Z,14029000000.0
2503,KO,2012-12-31T00:00:00Z,16551000000.0
2504,KO,2013-12-31T00:00:00Z,20268000000.0
2505,KO,2014-12-31T00:00:00Z,21675000000.0
2506,KO,2015-12-31T00:00:00Z,19900000000.0
2507,KO,2016-12-31T00:00:00Z,22201000000.0
2508,KO,2017-12-31T00:00:00Z,20675000000.0
2509,KO,2018-12-31T00:00:00Z,16115000000.0
2510,KO,2019-12-31T00:00:00Z,11175000000.0
2511,KO,2020-12-31T00:00:00Z,10914000000.0
2513,CL,1983-12-31T00:00:00Z,
2514,CL,1983-12-31T00:00:00Z,
2515,CL,1983-12-31T00:00:00Z,
2516,CL,1983-12-31T00:00:00Z,
2517,CL,1983-12-31T00:00:00Z,
2518,CL,1983-12-31T00:00:00Z,526493000.0
2519,CL,1984-12-31T00:00:00Z,351698000.0
2520,CL,1985-12-31T00:00:00Z,259461000.0
2521,CL,1986-12-31T00:00:00Z,165136000.0
2522,CL,1987-12-31T00:00:00Z,98037000.0
2523,CL,1988-12-31T00:00:00Z,365538000.0
2524,CL,1989-12-31T00:00:00Z,524191000.0
2525,CL,1990-12-31T00:00:00Z,276400000.0
2526,CL,1991-12-31T00:00:00Z,245400000.0
2527,CL,1992-12-31T00:00:00Z,220500000.0
2528,CL,1993-12-31T00:00:00Z,211200000.0
2529,CL,1994-12-31T00:00:00Z,217500000.0
2530,CL,1995-12-31T00:00:00Z,256600000.0
2531,CL,1996-12-31T00:00:00Z,307800000.0
2532,CL,1997-12-31T00:00:00Z,205300000.0
2533,CL,1998-12-31T00:00:00Z,194500000.0
2534,CL,1999-12-31T00:00:00Z,235200000.0
